"curie_id"	"label"	"mapped_curie"	"mapped_label"	"mapping_source_prefix"	"mapping_target_prefix"	"distance"
"MedDRA:10054629"	""	"Orphanet:232"	"Sickle cell anemia"	"EFO"	"Orphanet"	"1"
"MedDRA:10083936"	""	"Orphanet:99842"	"Leukocyte adhesion deficiency type I"	"EFO"	"Orphanet"	"1"
"MedDRA:10019350"	""	"Orphanet:86864"	"Heavy chain disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10067265"	""	"Orphanet:450"	"Heterotaxia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10067380"	""	"Orphanet:3071"	"Costello syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10055596"	""	"Orphanet:2132"	"Hemoglobin C disease"	"EFO"	"Orphanet"	"1"
"MedDRA:10017868"	""	"Orphanet:2494"	"Ménétrier disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10044223"	""	"Orphanet:95455"	"Stevens-Johnson syndrome/toxic epidermal necrolysis spectrum"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10039202"	""	"Orphanet:2737"	"Onchocerciasis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10011652"	""	"Orphanet:553"	"Cushing syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10029147"	""	"Orphanet:223"	"Nephrogenic diabetes insipidus"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10069402"	""	"Orphanet:3456"	"Wildervanck syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10007982"	""	"Orphanet:661"	"Ondine syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10072229"	""	"Orphanet:169163"	"Familial scaphocephaly syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10058084"	""	"Orphanet:95708"	"Rare precocious puberty"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10010323"	""	"Orphanet:418"	"Congenital adrenal hyperplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10010456"	""	"Orphanet:1928"	"Congenital lobar emphysema"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10019878"	""	"Orphanet:469"	"Hereditary fructose intolerance"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10053841"	""	"Orphanet:820"	"Sneddon syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10053518"	""	"Orphanet:543"	"Burkitt lymphoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10023369"	""	"Orphanet:218"	"Darier disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10017610"	""	"Orphanet:352"	"Galactosemia"	"EFO"	"Orphanet"	"1"
"MedDRA:10025325"	""	"Orphanet:86869"	"Lymphomatoid granulomatosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10061906"	""	"Orphanet:73260"	"Paracoccidioidomycosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10083059"	""	"Orphanet:58"	"Alexander disease"	"EFO"	"Orphanet"	"1"
"MedDRA:10042953"	""	"Orphanet:90291"	"Systemic sclerosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10018370"	""	"Orphanet:54370"	"Primary membranoproliferative glomerulonephritis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10020529"	""	"Orphanet:1041"	"Hydrops fetalis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10060751"	""	"Orphanet:412"	"Hyperlipoproteinemia type 3"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10037113"	""	"Orphanet:526"	"Liddle syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10049058"	""	"Orphanet:244242"	"HELLP syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10083864"	""	"Orphanet:83"	"Antley-Bixler syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10062506"	""	"Orphanet:3325"	"Heparin-induced thrombocytopenia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10060883"	""	"Orphanet:437"	"Hypophosphatemic rickets"	"EFO"	"Orphanet"	"1"
"MedDRA:10012592"	""	"Orphanet:1666"	"Dextrocardia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10016221"	""	"Orphanet:99906"	"Farmer's lung disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10001882"	""	"Orphanet:163699"	"Alveolar soft tissue sarcoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10051981"	""	"Orphanet:144"	"Lynch syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10048816"	""	"Orphanet:2382"	"Lennox-Gastaut syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10068783"	""	"Orphanet:64"	"Alström syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10020606"	""	"Orphanet:411"	"Hyperlipoproteinemia type 1"	"EFO"	"Orphanet"	"1"
"MedDRA:10057429"	""	"Orphanet:40923"	"Eales disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10012310"	""	"Orphanet:99828"	"Dengue fever"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10058902"	""	"Orphanet:93292"	"Adenoma of pancreas"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10017758"	""	"Orphanet:63443"	"Rare epithelial tumor of stomach"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10049010"	""	"Orphanet:88673"	"Hepatocellular carcinoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10062891"	""	"Orphanet:94058"	"Neovascular glaucoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10064212"	""	"Orphanet:73247"	"Eosinophilic esophagitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10069203"	""	"Orphanet:3440"	"Waardenburg syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10023927"	""	"Orphanet:99824"	"Lassa fever"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10014596"	""	"Orphanet:79139"	"Japanese encephalitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10035667"	""	"Orphanet:247257"	"Inhalational anthrax"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10064585"	""	"Orphanet:2357"	"Bronchogenic cyst"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10083855"	""	"Orphanet:61"	"Alpha-mannosidosis"	"EFO"	"Orphanet"	"1"
"MedDRA:10064572"	""	"Orphanet:1451"	"CINCA syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10057056"	""	"Orphanet:63455"	"Paraneoplastic pemphigus"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10025487"	""	"Orphanet:673"	"Malaria"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10067467"	""	"Orphanet:137617"	"Nephrogenic systemic fibrosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10056670"	""	"Orphanet:98842"	"Lymphomatoid papulosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10058328"	""	"Orphanet:95431"	"Twin to twin transfusion syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10053873"	""	"Orphanet:1959"	"Evans syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10066430"	""	"Orphanet:567"	"22q11.2 deletion syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10055597"	""	"Orphanet:2133"	"Hemoglobin E disease"	"EFO"	"Orphanet"	"1"
"MedDRA:10021076"	""	"Orphanet:2248"	"Hypoplastic left heart syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10008033"	""	"Orphanet:1398"	"Isolated cerebellar agenesis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10008415"	""	"Orphanet:167"	"Chédiak-Higashi syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10042926"	""	"Orphanet:840"	"Syringocystadenoma papilliferum"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10080313"	""	"Orphanet:347"	"Frasier syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10042342"	""	"Orphanet:48377"	"Subcorneal pustular dermatosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10016204"	""	"Orphanet:1764"	"Familial dysautonomia"	"EFO"	"Orphanet"	"1"
"MedDRA:10021229"	""	"Orphanet:2197"	"Idiopathic hypercalciuria"	"EFO"	"Orphanet"	"1"
"MedDRA:10028197"	""	"Orphanet:251"	"Multiple epiphyseal dysplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10071569"	""	"Orphanet:284264"	"IgG4-related disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10081903"	""	"Orphanet:508"	"Leprechaunism"	"EFO"	"Orphanet"	"1"
"MedDRA:10018046"	""	"Orphanet:2368"	"Gastroschisis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10071283"	""	"Orphanet:73"	"Gorham-Stout disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10065863"	""	"Orphanet:300865"	"Primary cutaneous anaplastic large cell lymphoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10065863"	""	"Orphanet:541"	"Primary cutaneous CD30+ T-cell lymphoproliferative disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10065555"	""	"Orphanet:136"	"CADASIL"	"EFO"	"Orphanet"	"1"
"MedDRA:10060753"	""	"Orphanet:413"	"Hyperlipoproteinemia type 4"	"EFO"	"Orphanet"	"1"
"MedDRA:10023871"	""	"Orphanet:2374"	"Congenital laryngeal web"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10012770"	""	"Orphanet:180086"	"Didelphys uterus"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10084074"	""	"Orphanet:3156"	"Senior-Loken syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10065039"	""	"Orphanet:289666"	"Plasmablastic lymphoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10035148"	""	"Orphanet:707"	"Plague"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10047883"	""	"Orphanet:33577"	"Nodular non-suppurative panniculitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10011387"	""	"Orphanet:79235"	"Crigler-Najjar syndrome type 2"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10036669"	""	"Orphanet:930"	"Idiopathic achalasia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10047715"	""	"Orphanet:903"	"Von Willebrand disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10048902"	""	"Orphanet:2762"	"Progressive osseous heteroplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10011385"	""	"Orphanet:281"	"Monosomy 5p"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10005932"	""	"Orphanet:319229"	"Bolivian hemorrhagic fever"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10030308"	""	"Orphanet:660"	"Omphalocele"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10011659"	""	"Orphanet:137807"	"Primary cutaneous amyloidosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10078248"	""	"Orphanet:1851"	"Multicystic dysplastic kidney"	"EFO"	"Orphanet"	"1"
"MedDRA:10063042"	""	"Orphanet:587"	"Muir-Torre syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10055629"	""	"Orphanet:447"	"Paroxysmal nocturnal hemoglobinuria"	"EFO"	"Orphanet"	"1"
"MedDRA:10033604"	""	"Orphanet:217074"	"Rare carcinoma of pancreas"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10020481"	""	"Orphanet:99927"	"Hydatidiform mole"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10000880"	""	"Orphanet:519"	"Acute myeloid leukemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10060971"	""	"Orphanet:251589"	"Anaplastic astrocytoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10016845"	""	"Orphanet:1915"	"Fetal alcohol syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10070179"	""	"Orphanet:220"	"Denys-Drash syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10020610"	""	"Orphanet:553"	"Cushing syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10047716"	""	"Orphanet:892"	"Von Hippel-Lindau disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10052339"	""	"Orphanet:302"	"Epidermodysplasia verruciformis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10081832"	""	"Orphanet:1293"	"Brachyolmia"	"EFO"	"Orphanet"	"1"
"MedDRA:10067736"	""	"Orphanet:122"	"Birt-Hogg-Dubé syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10081840"	""	"Orphanet:93304"	"Autosomal dominant brachyolmia"	"EFO"	"Orphanet"	"1"
"MedDRA:10059547"	""	"Orphanet:504"	"Creeping myiasis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10031291"	""	"Orphanet:668"	"Osteosarcoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10031130"	""	"Orphanet:97335"	"Osgood-Schlatter disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10003226"	""	"Orphanet:98731"	"Congenital arteriovenous fistula"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10063991"	""	"Orphanet:2882"	"Sitosterolemia"	"EFO"	"Orphanet"	"1"
"MedDRA:10079437"	""	"Orphanet:182050"	"MYH9-related disease"	"EFO"	"Orphanet"	"1"
"MedDRA:10073592"	""	"Orphanet:869"	"Triple A syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10059314"	""	"Orphanet:60032"	"Recurrent respiratory papillomatosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10036794"	""	"Orphanet:740"	"Hutchinson-Gilford progeria syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10081806"	""	"Orphanet:192"	"Coffin-Lowry syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10060957"	""	"Orphanet:164004"	"Middle ear anomaly"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10056968"	""	"Orphanet:90000"	"Erythema elevatum diutinum"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10043670"	""	"Orphanet:99867"	"Thymoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10084262"	""	"Orphanet:2884"	"Piebaldism"	"EFO"	"Orphanet"	"1"
"MedDRA:10047847"	""	"Orphanet:100067"	"Waterhouse-Friderichsen syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10050284"	""	"Orphanet:2485"	"Melorheostosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10053745"	""	"Orphanet:73274"	"Acquired hemophilia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10048597"	""	"Orphanet:93930"	"Bladder exstrophy"	"EFO"	"Orphanet"	"1"
"MedDRA:10069445"	""	"Orphanet:79151"	"Acrokeratosis verruciformis of Hopf"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10077948"	""	"Orphanet:2131"	"Alternating hemiplegia of childhood"	"EFO"	"Orphanet"	"1"
"MedDRA:10013706"	""	"Orphanet:231111"	"Drug-induced lupus erythematosus"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10056292"	""	"Orphanet:754"	"Androgen insensitivity syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10051906"	""	"Orphanet:201"	"Cowden syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10064569"	""	"Orphanet:575"	"Muckle-Wells syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10024500"	""	"Orphanet:294944"	"Congenital deformities of limbs"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10083280"	""	"Orphanet:157850"	"Pantothenate kinase-associated neurodegeneration"	"EFO"	"Orphanet"	"1"
"MedDRA:10006041"	""	"Orphanet:1267"	"Botulism"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10019137"	""	"Orphanet:186"	"Primary biliary cholangitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10001766"	""	"Orphanet:700"	"Alopecia totalis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10019053"	""	"Orphanet:58017"	"Classic hairy cell leukemia"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10002947"	""	"Orphanet:83461"	"Congenital primary aphakia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10083946"	""	"Orphanet:3219"	"Fountain syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10061060"	""	"Orphanet:1081"	"Coronary artery congenital malformation"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10029322"	""	"Orphanet:71211"	"Neuromyelitis optica spectrum disorder"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10056981"	""	"Orphanet:733"	"Familial adenomatous polyposis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10049459"	""	"Orphanet:538"	"Lymphangioleiomyomatosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10073929"	""	"Orphanet:209943"	"IRVAN syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10068715"	""	"Orphanet:337"	"Fibrodysplasia ossificans progressiva"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10000730"	""	"Orphanet:279888"	"Acute endophthalmitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10078971"	""	"Orphanet:19"	"2-hydroxyglutaric aciduria"	"EFO"	"Orphanet"	"1"
"MedDRA:10061418"	""	"Orphanet:73263"	"Zygomycosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10025607"	""	"Orphanet:423"	"Malignant hyperthermia"	"EFO"	"Orphanet"	"1"
"MedDRA:10007426"	""	"Orphanet:56044"	"Carcinoma of gallbladder and extrahepatic biliary tract"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10068704"	""	"Orphanet:93372"	"Familial hypocalciuric hypercalcemia type 1"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10053250"	""	"Orphanet:308684"	"Glycogen storage disease due to glycogen branching enzyme deficiency, childhood combined hepatic and myopathic form"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10053250"	""	"Orphanet:366"	"Glycogen storage disease due to glycogen debranching enzyme deficiency"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10076440"	""	"Orphanet:682"	"Hyperkalemic periodic paralysis"	"EFO"	"Orphanet"	"1"
"MedDRA:10053176"	""	"Orphanet:2686"	"Cyclic neutropenia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10007729"	""	"Orphanet:50839"	"Cat-scratch disease"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10021198"	""	"Orphanet:79354"	"Ichthyosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10000452"	""	"Orphanet:15"	"Achondroplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10067529"	""	"Orphanet:834"	"Free sialic acid storage disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10067529"	""	"Orphanet:3166"	"Sialuria"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10070595"	""	"Orphanet:139436"	"Multicentric reticulohistiocytosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10058919"	""	"Orphanet:139402"	"Drug rash with eosinophilia and systemic symptoms"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10025282"	""	"Orphanet:79383"	"Lymphedema"	"EFO"	"Orphanet"	"1"
"MedDRA:10010455"	""	"Orphanet:3181"	"Sprengel deformity"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10011775"	""	"Orphanet:1560"	"Cysticercosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10081310"	""	"Orphanet:65759"	"Carpenter syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10072219"	""	"Orphanet:29"	"Mevalonic aciduria"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10039281"	""	"Orphanet:783"	"Rubinstein-Taybi syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10067608"	""	"Orphanet:141"	"Canavan disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10064911"	""	"Orphanet:182090"	"Pulmonary arterial hypertension"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10024198"	""	"Orphanet:507"	"Leishmaniasis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10060612"	""	"Orphanet:98878"	"Hemophilia A"	"EFO"	"Orphanet"	"1"
"MedDRA:10066407"	""	"Orphanet:611"	"Inclusion body myositis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10003446"	""	"Orphanet:1160"	"Chylous ascites"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10025552"	""	"Orphanet:2023"	"Undifferentiated pleomorphic sarcoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10024189"	""	"Orphanet:64720"	"Leiomyosarcoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10077626"	""	"Orphanet:464"	"Incontinentia pigmenti"	"EFO"	"Orphanet"	"1"
"MedDRA:10013023"	""	"Orphanet:1679"	"Diphtheria"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10077339"	""	"Orphanet:99"	"Autosomal dominant cerebellar ataxia"	"EFO"	"Orphanet"	"1"
"MedDRA:10006475"	""	"Orphanet:70589"	"Bronchopulmonary dysplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10048063"	""	"Orphanet:461"	"Recessive X-linked ichthyosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10048063"	""	"Orphanet:281210"	"X-linked ichthyosis syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10068600"	""	"Orphanet:481"	"Kennedy disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10061299"	""	"Orphanet:276161"	"Multiple endocrine neoplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10039811"	""	"Orphanet:85445"	"AA amyloidosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10053042"	""	"Orphanet:284"	"Alveolar echinococcosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10044755"	""	"Orphanet:3389"	"Tuberculosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10050183"	""	"Orphanet:2477"	"Megalencephaly"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10067159"	""	"Orphanet:3157"	"Septo-optic dysplasia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10048643"	""	"Orphanet:168956"	"Hypereosinophilic syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10064335"	""	"Orphanet:99994"	"Complex regional pain syndrome type 2"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10029260"	""	"Orphanet:635"	"Neuroblastoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10039766"	""	"Orphanet:83317"	"Scrub typhus"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10056886"	""	"Orphanet:579"	"Mucopolysaccharidosis type 1"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10037652"	""	"Orphanet:764"	"Pyomyositis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10057053"	""	"Orphanet:79479"	"Pemphigus vegetans"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10024515"	""	"Orphanet:46488"	"Linear IgA dermatosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10075998"	""	"Orphanet:1452"	"Cleidocranial dysplasia"	"EFO"	"Orphanet"	"1"
"MedDRA:10065148"	""	"Orphanet:3109"	"Mayer-Rokitansky-Küster-Hauser syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10064281"	""	"Orphanet:679"	"Malignant atrophic papulosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10025406"	""	"Orphanet:98969"	"Macular corneal dystrophy"	"Orphanet,EFO"	"Orphanet"	"1"
"MedDRA:10083860"	""	"Orphanet:920"	"Ablepharon macrostomia syndrome"	"EFO"	"Orphanet"	"1"
"MedDRA:10002709"	""	"Orphanet:280886"	"Anterior uveitis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10009007"	""	"Orphanet:1334"	"Chronic mucocutaneous candidosis"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10011490"	""	"Orphanet:1546"	"Cryptococcosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10054935"	""	"Orphanet:50"	"Aicardi syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10071718"	""	"Orphanet:221126"	"Fowler syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10025915"	""	"Orphanet:180242"	"Malignant tumor of fallopian tubes"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10069682"	""	"Orphanet:99965"	"O'Sullivan-McLeod syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10023355"	""	"Orphanet:156071"	"Keratoconus"	"EFO"	"Orphanet"	"1"
"MedDRA:10070668"	""	"Orphanet:399"	"Huntington disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10036062"	""	"Orphanet:98428"	"Secondary polycythemia"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10037138"	""	"Orphanet:26790"	"Pseudomyxoma peritonei"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10037458"	""	"Orphanet:31837"	"Pulmonary venoocclusive disease"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10017852"	""	"Orphanet:913"	"Zollinger-Ellison syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10009269"	""	"Orphanet:2014"	"Cleft palate"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10071570"	""	"Orphanet:97231"	"Ligneous conjunctivitis"	"EFO"	"Orphanet"	"1"
"MedDRA:10029235"	""	"Orphanet:252164"	"Benign schwannoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10052075"	""	"Orphanet:98818"	"Landau-Kleffner syndrome"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10020231"	""	"Orphanet:98845"	"Classic Hodgkin lymphoma, lymphocyte-rich type"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10062001"	""	"Orphanet:449"	"Hepatoblastoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10049429"	""	"Orphanet:902"	"Werner syndrome"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10014663"	""	"Orphanet:2022"	"Endomyocardial fibroelastosis"	"Orphanet,EFO"	"Orphanet"	"1"
"MedDRA:10035079"	""	"Orphanet:99408"	"Pituitary adenoma"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10082973"	""	"Orphanet:763"	"Pycnodysostosis"	"EFO"	"Orphanet"	"1"
"MedDRA:10081314"	""	"Orphanet:796"	"Sandhoff disease"	"EFO"	"Orphanet"	"1"
"MedDRA:10073864"	""	"Orphanet:189"	"Hidrotic ectodermal dysplasia"	"EFO"	"Orphanet"	"1"
"MedDRA:10064170"	""	"Orphanet:2843"	"Pentosuria"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10035116"	""	"Orphanet:2897"	"Pityriasis rubra pilaris"	"EFO,Orphanet"	"Orphanet"	"1"
"MedDRA:10020141"	""	"Orphanet:390"	"Histoplasmosis"	"Orphanet"	"Orphanet"	"1"
"MedDRA:10063706"	""	"Orphanet:98589"	"Palpebral malignant melanoma"	"EFO"	"Orphanet"	"1"
